state_name,Day,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations,total_vaccinations_per_hundred
New Mexico,2021-03-18,378563,18.05,1004050,47
New Mexico,2021-03-19,390600,18.63,1031202,49
New Mexico,2021-03-20,407096,19.41,1060171,50
New Mexico,2021-03-21,419226,19.99,1085158,51
New Mexico,2021-03-22,425109,20.27,1098197,52
New Mexico,2021-03-23,426426,20.34,1101603,52
New Mexico,2021-03-24,431463,20.58,1111612,53
New Mexico,2021-03-25,440243,21.0,1135178,54
New Mexico,2021-03-26,450916,21.5,1162064,55
New Mexico,2021-03-27,462221,22.04,1191220,56
New Mexico,2021-03-28,477055,22.75,1224826,58
New Mexico,2021-03-29,485160,23.14,1239316,59
New Mexico,2021-03-30,486883,23.22,1242292,59
New Mexico,2021-03-31,493018,23.51,1258002,60
New Mexico,2021-04-01,503075,23.99,1281047,61
New Mexico,2021-04-02,519339,24.77,1312410,62
New Mexico,2021-04-03,534359,25.48,1342108,64
New Mexico,2021-04-04,544771,25.98,1365434,65
New Mexico,2021-04-05,549244,26.19,1374022,65
New Mexico,2021-04-06,550694,26.26,1377054,65
New Mexico,2021-04-07,554548,26.45,1384192,66
New Mexico,2021-04-08,570641,27.21,1417243,67
New Mexico,2021-04-09,587476,28.02,1448347,69
New Mexico,2021-04-10,604216,28.82,1477908,70
New York State,2021-01-12,36422,0.19,579532,2
New York State,2021-01-13,44512,0.23,632473,3
New York State,2021-01-15,73523,0.38,757466,3
New York State,2021-01-19,102187,0.53,1000319,5
New York State,2021-01-20,106821,0.55,1046490,5
New York State,2021-01-21,120801,0.62,1116441,5
New York State,2021-01-22,142005,0.73,1203994,6
New York State,2021-01-23,162685,0.84,1282515,6
New York State,2021-01-24,176659,0.91,1365404,7
New York State,2021-01-25,183915,0.95,1418313,7
New York State,2021-01-26,189791,0.98,1453972,7
New York State,2021-01-27,212802,1.09,1518697,7
New York State,2021-01-28,238722,1.23,1630504,8
New York State,2021-01-29,271874,1.4,1703218,8
New York State,2021-01-30,303102,1.56,1791935,9
New York State,2021-01-31,329795,1.7,1875462,9
New York State,2021-02-01,344325,1.77,1927665,9
New York State,2021-02-02,353127,1.82,1966446,10
New York State,2021-02-03,368054,1.89,2003170,10
New York State,2021-02-04,388798,2.0,2060301,10
New York State,2021-02-05,426368,2.19,2132305,10
New York State,2021-02-06,468747,2.41,2225316,11
New York State,2021-02-07,519101,2.67,2336867,12
New York State,2021-02-08,554262,2.85,2418074,12
New York State,2021-02-09,572426,2.94,2441693,12
New York State,2021-02-10,619504,3.18,2535824,13
New York State,2021-02-11,668178,3.43,2620734,13
New York State,2021-02-12,721554,3.71,2712546,13
New York State,2021-02-13,778565,4.0,2821335,14
New York State,2021-02-14,833444,4.28,2925186,15
New York State,2021-02-16,924475,4.75,3110432,15
New York State,2021-02-17,955337,4.91,3178252,16
New York State,2021-02-18,993790,5.11,3253874,16
New York State,2021-02-19,1066991,5.48,3447521,17
New York State,2021-02-20,1117514,5.74,3535997,18
New York State,2021-02-21,1167934,6.0,3621973,18
New York State,2021-02-22,1205614,6.2,3711664,19
New York State,2021-02-23,1241540,6.38,3772702,19
New York State,2021-02-24,1266482,6.51,3821059,19
New York State,2021-02-25,1291976,6.64,3879303,19
New York State,2021-02-26,1325906,6.82,3955191,20
New York State,2021-02-27,1368488,7.03,4060431,20
New York State,2021-02-28,1430288,7.35,4225250,21
New York State,2021-03-01,1473773,7.58,4355544,22
New York State,2021-03-02,1510765,7.77,4495821,23
New York State,2021-03-03,1544883,7.94,4607571,23
New York State,2021-03-04,1574158,8.09,4730809,24
New York State,2021-03-05,1604606,8.25,4864621,25
New York State,2021-03-06,1644257,8.45,5042187,25
New York State,2021-03-07,1692014,8.7,5237597,26
New York State,2021-03-08,1752004,9.01,5416301,27
New York State,2021-03-09,1792253,9.21,5525344,28
New York State,2021-03-10,1845103,9.48,5691711,29
New York State,2021-03-11,1899848,9.77,5840907,30
New York State,2021-03-12,1954049,10.04,5999720,30
New York State,2021-03-13,2048700,10.53,6295058,32
New York State,2021-03-14,2049086,10.53,6295058,32
New York State,2021-03-15,2106643,10.83,6443462,33
New York State,2021-03-16,2160663,11.11,6571852,33
New York State,2021-03-17,2211524,11.37,6700442,34
New York State,2021-03-18,2260668,11.62,6853499,35
New York State,2021-03-19,2310782,11.88,7004762,36
New York State,2021-03-20,2358465,12.12,7185757,36
New York State,2021-03-21,2415638,12.42,7371644,37
New York State,2021-03-22,2469786,12.7,7522949,38
New York State,2021-03-23,2531467,13.01,7695283,39
New York State,2021-03-24,2595344,13.34,7836940,40
New York State,2021-03-25,2659823,13.67,7986362,41
New York State,2021-03-26,2744807,14.11,8194278,42
New York State,2021-03-27,2846185,14.63,8435639,43
New York State,2021-03-28,2960695,15.22,8654504,44
New York State,2021-03-29,3071121,15.79,8862843,45
New York State,2021-03-30,3158458,16.24,9023541,46
New York State,2021-03-31,3285602,16.89,9261975,47
New York State,2021-04-01,3362056,17.28,9393484,48
New York State,2021-04-02,3714514,19.09,9914326,50
New York State,2021-04-03,3901557,20.06,10281033,52
New York State,2021-04-04,4025832,20.69,10519517,54
New York State,2021-04-05,4091857,21.03,10640003,54
New York State,2021-04-06,4151808,21.34,10761342,55
New York State,2021-04-07,4291740,22.06,11027009,56
New York State,2021-04-08,4404749,22.64,11243192,57
New York State,2021-04-09,4541344,23.34,11519440,59
New York State,2021-04-10,4696961,24.14,11811282,60
North Carolina,2021-01-12,19293,0.18,211610,2
North Carolina,2021-01-13,35148,0.34,266938,2
North Carolina,2021-01-15,42790,0.41,302824,2
North Carolina,2021-01-19,54012,0.51,400779,3
North Carolina,2021-01-20,58407,0.56,427480,4
North Carolina,2021-01-21,66736,0.64,473282,4
North Carolina,2021-01-22,74427,0.71,524914,5
North Carolina,2021-01-23,79197,0.76,577007,5
North Carolina,2021-01-24,83752,0.8,636439,6
North Carolina,2021-01-25,86064,0.82,676037,6
North Carolina,2021-01-26,87292,0.83,699722,6
North Carolina,2021-01-27,88145,0.84,716748,6
North Carolina,2021-01-28,120480,1.15,849801,8
North Carolina,2021-01-29,120946,1.15,851223,8
North Carolina,2021-01-30,135263,1.29,898736,8
North Carolina,2021-01-31,149906,1.43,951657,9
North Carolina,2021-02-01,155824,1.49,975743,9
North Carolina,2021-02-02,155973,1.49,976153,9
North Carolina,2021-02-03,170087,1.62,1026683,9
North Carolina,2021-02-04,186914,1.78,1063474,10
North Carolina,2021-02-05,206642,1.97,1110074,10
North Carolina,2021-02-06,230372,2.2,1171240,11
North Carolina,2021-02-07,262031,2.5,1242541,11
North Carolina,2021-02-08,273763,2.61,1274361,12
North Carolina,2021-02-09,280303,2.67,1287493,12
North Carolina,2021-02-10,300991,2.87,1336079,12
North Carolina,2021-02-11,330758,3.15,1382652,13
North Carolina,2021-02-12,370032,3.53,1447413,13
North Carolina,2021-02-13,406851,3.88,1523425,14
North Carolina,2021-02-14,448878,4.28,1617435,15
North Carolina,2021-02-16,483989,4.61,1684845,16
North Carolina,2021-02-17,509113,4.85,1734825,16
North Carolina,2021-02-18,540933,5.16,1782267,16
North Carolina,2021-02-19,616620,5.88,1959215,18
North Carolina,2021-02-20,651958,6.22,2008811,19
North Carolina,2021-02-21,691447,6.59,2068505,19
North Carolina,2021-02-22,706245,6.73,2105120,20
North Carolina,2021-02-23,714869,6.82,2118218,20
North Carolina,2021-02-24,743827,7.09,2164489,20
North Carolina,2021-02-25,771618,7.36,2210412,21
North Carolina,2021-02-26,801324,7.64,2284698,21
North Carolina,2021-02-27,829122,7.91,2366027,22
North Carolina,2021-02-28,859255,8.19,2467755,23
North Carolina,2021-03-01,875367,8.35,2525579,24
North Carolina,2021-03-02,882572,8.41,2545103,24
North Carolina,2021-03-03,904005,8.62,2606912,24
North Carolina,2021-03-04,930616,8.87,2661523,25
North Carolina,2021-03-05,936887,8.93,2680413,25
North Carolina,2021-03-06,963741,9.19,2760801,26
North Carolina,2021-03-07,987326,9.41,2830672,26
North Carolina,2021-03-08,1007844,9.61,2881950,27
North Carolina,2021-03-09,1015937,9.69,2909142,27
North Carolina,2021-03-10,1040603,9.92,2979031,28
North Carolina,2021-03-11,1071902,10.22,3048105,29
North Carolina,2021-03-12,1129823,10.77,3165928,30
North Carolina,2021-03-13,1206651,11.5,3391675,32
North Carolina,2021-03-14,1219606,11.63,3414474,32
North Carolina,2021-03-15,1253054,11.95,3480495,33
North Carolina,2021-03-16,1289585,12.3,3564207,33
North Carolina,2021-03-17,1321297,12.6,3630467,34
North Carolina,2021-03-18,1354397,12.91,3724856,35
North Carolina,2021-03-19,1383634,13.19,3813176,36
North Carolina,2021-03-20,1404292,13.39,3903284,37
North Carolina,2021-03-21,1436129,13.69,4002867,38
North Carolina,2021-03-22,1460412,13.92,4064069,38
North Carolina,2021-03-23,1469139,14.01,4092184,39
North Carolina,2021-03-24,1489849,14.21,4167233,39
North Carolina,2021-03-25,1514708,14.44,4240056,40
North Carolina,2021-03-26,1558659,14.86,4343898,41
North Carolina,2021-03-27,1604103,15.29,4456503,42
North Carolina,2021-03-28,1653037,15.76,4549839,43
North Carolina,2021-03-29,1678682,16.01,4596429,43
North Carolina,2021-03-30,1684002,16.06,4609430,43
North Carolina,2021-03-31,1724042,16.44,4691515,44
North Carolina,2021-04-01,1768023,16.86,4781372,45
North Carolina,2021-04-02,1805265,17.21,4862483,46
North Carolina,2021-04-03,1869358,17.82,5008165,47
North Carolina,2021-04-04,1889924,18.02,5057979,48
North Carolina,2021-04-05,1908886,18.2,5099793,48
North Carolina,2021-04-06,1914300,18.25,5118480,48
North Carolina,2021-04-07,1954634,18.64,5195228,49
North Carolina,2021-04-08,2016649,19.23,5292280,50
North Carolina,2021-04-09,2086708,19.9,5402133,51
North Carolina,2021-04-10,2164920,20.64,5527176,52
North Dakota,2021-01-12,5815,0.76,39479,5
North Dakota,2021-01-13,6395,0.84,40728,5
North Dakota,2021-01-15,7555,0.99,46410,6
North Dakota,2021-01-19,8641,1.13,56608,7
North Dakota,2021-01-20,8954,1.17,57657,7
North Dakota,2021-01-21,9881,1.3,59245,7
North Dakota,2021-01-22,12428,1.63,64105,8
North Dakota,2021-01-23,14412,1.89,68999,9
North Dakota,2021-01-24,15589,2.05,73175,9
North Dakota,2021-01-25,15680,2.06,75242,9
North Dakota,2021-01-26,15742,2.07,75457,9
North Dakota,2021-01-27,16952,2.22,77230,10
North Dakota,2021-01-28,18244,2.39,80051,10
North Dakota,2021-01-29,20700,2.72,86175,11
North Dakota,2021-01-30,22968,3.01,91585,12
North Dakota,2021-01-31,25359,3.33,97915,12
North Dakota,2021-02-01,26136,3.43,99481,13
North Dakota,2021-02-02,26493,3.48,99990,13
North Dakota,2021-02-03,27418,3.6,103572,13
North Dakota,2021-02-04,28847,3.79,106900,14
North Dakota,2021-02-05,30829,4.05,112827,14
North Dakota,2021-02-06,35123,4.61,120742,15
North Dakota,2021-02-07,37651,4.94,126822,16
North Dakota,2021-02-08,38417,5.04,129780,17
North Dakota,2021-02-09,38417,5.04,129780,17
North Dakota,2021-02-10,39154,5.14,130019,17
North Dakota,2021-02-11,40721,5.34,133616,17
North Dakota,2021-02-12,43276,5.68,139392,18
North Dakota,2021-02-13,45474,5.97,144179,18
North Dakota,2021-02-14,47552,6.24,148916,19
North Dakota,2021-02-16,49263,6.46,153427,20
North Dakota,2021-02-17,49615,6.51,154087,20
North Dakota,2021-02-18,50438,6.62,156751,20
North Dakota,2021-02-19,58099,7.62,182325,23
North Dakota,2021-02-20,61624,8.09,188496,24
North Dakota,2021-02-21,65293,8.57,194406,25
North Dakota,2021-02-22,63546,8.34,196365,25
North Dakota,2021-02-23,63709,8.36,196576,25
North Dakota,2021-02-24,64769,8.5,199813,26
North Dakota,2021-02-25,66374,8.71,203911,26
North Dakota,2021-02-26,69636,9.14,212625,27
North Dakota,2021-02-27,74353,9.76,225330,29
North Dakota,2021-02-28,77942,10.23,234209,30
North Dakota,2021-03-01,79483,10.43,238585,31
North Dakota,2021-03-02,79607,10.45,238848,31
North Dakota,2021-03-03,80709,10.59,241181,31
North Dakota,2021-03-04,82964,10.89,246289,32
North Dakota,2021-03-05,86601,11.36,255282,33
North Dakota,2021-03-06,88541,11.62,264133,34
North Dakota,2021-03-07,90596,11.89,272721,35
North Dakota,2021-03-08,91455,12.0,275989,36
North Dakota,2021-03-09,91874,12.06,277845,36
North Dakota,2021-03-10,93608,12.28,280757,36
North Dakota,2021-03-11,96489,12.66,286495,37
North Dakota,2021-03-12,100996,13.25,297605,39
North Dakota,2021-03-13,106812,14.02,308699,40
North Dakota,2021-03-14,110128,14.45,317029,41
North Dakota,2021-03-15,113549,14.9,321677,42
North Dakota,2021-03-16,113616,14.91,321693,42
North Dakota,2021-03-17,114769,15.06,325202,42
North Dakota,2021-03-18,117049,15.36,330516,43
North Dakota,2021-03-19,120838,15.86,340554,44
North Dakota,2021-03-20,125067,16.41,350706,46
North Dakota,2021-03-21,128013,16.8,357236,46
North Dakota,2021-03-22,129480,16.99,360501,47
North Dakota,2021-03-23,129550,17.0,360592,47
North Dakota,2021-03-24,130409,17.11,363148,47
North Dakota,2021-03-25,132641,17.41,369029,48
North Dakota,2021-03-26,138883,18.22,379564,49
North Dakota,2021-03-27,144728,18.99,390760,51
North Dakota,2021-03-28,149705,19.64,397822,52
North Dakota,2021-03-29,151984,19.94,401626,52
North Dakota,2021-03-30,153845,20.19,410932,53
North Dakota,2021-03-31,154549,20.28,413386,54
North Dakota,2021-04-01,157052,20.61,419484,55
North Dakota,2021-04-02,164684,21.61,433534,56
North Dakota,2021-04-03,172158,22.59,445669,58
North Dakota,2021-04-04,174538,22.9,449089,58
North Dakota,2021-04-05,175389,23.02,450780,59
North Dakota,2021-04-06,176603,23.17,452933,59
North Dakota,2021-04-07,178877,23.47,456435,59
North Dakota,2021-04-08,182852,23.99,462999,60
North Dakota,2021-04-09,190635,25.02,474619,62
North Dakota,2021-04-10,198260,26.02,484807,63
Northern Mariana Islands,2021-01-12,331,0.58,3722,6
Northern Mariana Islands,2021-01-13,703,1.24,4141,7
Northern Mariana Islands,2021-01-15,1146,2.01,4909,8
Northern Mariana Islands,2021-01-19,1916,3.37,6372,11
Northern Mariana Islands,2021-01-20,2219,3.9,6791,11
Northern Mariana Islands,2021-01-21,2700,4.75,7309,12
Northern Mariana Islands,2021-01-22,3016,5.3,7720,13
Northern Mariana Islands,2021-01-23,3016,5.3,8039,14
Northern Mariana Islands,2021-01-24,3017,5.3,8390,14
Northern Mariana Islands,2021-01-25,3017,5.3,8495,14
Northern Mariana Islands,2021-01-26,3055,5.37,8738,15
Northern Mariana Islands,2021-01-27,3056,5.37,9026,15
Northern Mariana Islands,2021-01-28,3058,5.38,9251,16
Northern Mariana Islands,2021-01-29,3058,5.38,9548,16
Northern Mariana Islands,2021-01-30,3058,5.38,9733,17
Northern Mariana Islands,2021-01-31,3150,5.54,10050,17
Northern Mariana Islands,2021-02-01,3247,5.71,10148,17
Northern Mariana Islands,2021-02-02,3341,5.87,10407,18
Northern Mariana Islands,2021-02-03,3378,5.94,10655,18
Northern Mariana Islands,2021-02-04,3399,5.98,10966,19
Northern Mariana Islands,2021-02-05,3692,6.49,11332,19
Northern Mariana Islands,2021-02-06,3920,6.89,11697,20
Northern Mariana Islands,2021-02-07,4035,7.09,11889,20
Northern Mariana Islands,2021-02-08,4048,7.12,11915,20
Northern Mariana Islands,2021-02-09,4233,7.44,12264,21
Northern Mariana Islands,2021-02-10,4348,7.64,12530,22
Northern Mariana Islands,2021-02-11,4376,7.69,12728,22
Northern Mariana Islands,2021-02-12,4465,7.85,12971,22
Northern Mariana Islands,2021-02-13,4789,8.42,13394,23
Northern Mariana Islands,2021-02-14,5141,9.04,13754,24
Northern Mariana Islands,2021-02-16,5465,9.61,14419,25
Northern Mariana Islands,2021-02-17,5691,10.0,14743,25
Northern Mariana Islands,2021-02-18,5915,10.4,15112,26
Northern Mariana Islands,2021-02-19,6205,10.91,15525,27
Northern Mariana Islands,2021-02-20,6205,10.91,15525,27
Northern Mariana Islands,2021-02-21,6337,11.14,15922,27
Northern Mariana Islands,2021-02-22,6507,11.44,16091,28
Northern Mariana Islands,2021-02-23,6677,11.74,16382,28
Northern Mariana Islands,2021-02-24,7068,12.43,17074,30
Northern Mariana Islands,2021-02-25,7334,12.89,17473,30
Northern Mariana Islands,2021-02-26,7415,13.04,17819,31
Northern Mariana Islands,2021-02-27,7552,13.28,18121,31
Northern Mariana Islands,2021-02-28,7641,13.43,18363,32
Northern Mariana Islands,2021-03-01,7642,13.43,18583,32
Northern Mariana Islands,2021-03-02,7807,13.72,18894,33
Northern Mariana Islands,2021-03-03,7955,13.99,19225,33
Northern Mariana Islands,2021-03-04,8144,14.32,19580,34
Northern Mariana Islands,2021-03-05,8294,14.58,19905,34
Northern Mariana Islands,2021-03-06,8359,14.7,20309,35
Northern Mariana Islands,2021-03-07,8446,14.85,20396,35
Northern Mariana Islands,2021-03-08,8446,14.85,20396,35
Northern Mariana Islands,2021-03-09,8633,15.18,20708,36
Northern Mariana Islands,2021-03-10,8732,15.35,21022,36
Northern Mariana Islands,2021-03-11,8881,15.61,21323,37
Northern Mariana Islands,2021-03-12,8997,15.82,21638,38
Northern Mariana Islands,2021-03-13,9160,16.1,22034,38
Northern Mariana Islands,2021-03-14,9162,16.11,22134,38
Northern Mariana Islands,2021-03-15,9162,16.11,22134,38
Northern Mariana Islands,2021-03-16,9429,16.58,22604,39
Northern Mariana Islands,2021-03-17,9562,16.81,22934,40
Northern Mariana Islands,2021-03-18,9692,17.04,23266,40
Northern Mariana Islands,2021-03-19,9964,17.52,23700,41
Northern Mariana Islands,2021-03-20,10131,17.81,24203,42
Northern Mariana Islands,2021-03-21,10380,18.25,24795,43
Northern Mariana Islands,2021-03-22,10384,18.26,24895,43
Northern Mariana Islands,2021-03-23,10529,18.51,25206,44
Northern Mariana Islands,2021-03-24,10727,18.86,25607,45
Northern Mariana Islands,2021-03-25,10888,19.14,26016,45
Northern Mariana Islands,2021-03-26,11072,19.46,26450,46
Northern Mariana Islands,2021-03-27,11312,19.89,26987,47
Northern Mariana Islands,2021-03-28,11459,20.15,27446,48
Northern Mariana Islands,2021-03-29,11685,20.54,27787,48
Northern Mariana Islands,2021-03-30,11810,20.76,28165,49
Northern Mariana Islands,2021-03-31,12035,21.16,28566,50
Northern Mariana Islands,2021-04-01,12178,21.41,28918,50
Northern Mariana Islands,2021-04-02,12178,21.41,28918,50
Northern Mariana Islands,2021-04-03,12455,21.9,29434,51
Northern Mariana Islands,2021-04-04,12455,21.9,29797,52
Northern Mariana Islands,2021-04-05,12455,21.9,29797,52
Northern Mariana Islands,2021-04-06,12652,22.24,30277,53
Northern Mariana Islands,2021-04-07,12846,22.58,30744,54
Northern Mariana Islands,2021-04-08,13062,22.96,31237,54
Northern Mariana Islands,2021-04-09,13250,23.29,31654,55
Northern Mariana Islands,2021-04-10,13589,23.89,32229,56
Ohio,2021-01-15,13552,0.12,375428,3
Ohio,2021-01-19,27139,0.23,472084,4
Ohio,2021-01-20,30910,0.26,487481,4
Ohio,2021-01-21,30910,0.26,487481,4
Ohio,2021-01-22,44761,0.38,545499,4
Ohio,2021-01-23,59153,0.51,594924,5
Ohio,2021-01-24,71344,0.61,647104,5
Ohio,2021-01-25,76949,0.66,685622,5
Ohio,2021-01-26,80329,0.69,708026,6
Ohio,2021-01-27,88834,0.76,746249,6
Ohio,2021-01-28,106035,0.91,789869,6
Ohio,2021-01-29,125794,1.08,843099,7
Ohio,2021-01-30,150948,1.29,911004,7
Ohio,2021-01-31,163622,1.4,954013,8
Ohio,2021-02-01,179168,1.53,1004624,8
Ohio,2021-02-02,189502,1.62,1045139,8
Ohio,2021-02-03,200784,1.72,1085391,9
Ohio,2021-02-04,217948,1.86,1128082,9
Ohio,2021-02-05,239651,2.05,1177237,10
Ohio,2021-02-06,265445,2.27,1242487,10
Ohio,2021-02-07,285694,2.44,1293965,11
Ohio,2021-02-08,306072,2.62,1346320,11
Ohio,2021-02-09,312725,2.68,1373728,11
Ohio,2021-02-10,326984,2.8,1406437,12
Ohio,2021-02-11,349390,2.99,1459174,12
Ohio,2021-02-12,375675,3.21,1540491,13
Ohio,2021-02-13,409487,3.5,1613153,13
Ohio,2021-02-14,447697,3.83,1691925,14
Ohio,2021-02-16,482839,4.13,1794982,15
Ohio,2021-02-17,496235,4.25,1825178,15
Ohio,2021-02-18,514513,4.4,1861434,15
Ohio,2021-02-19,563650,4.82,1999736,17
Ohio,2021-02-20,602623,5.16,2066995,17
Ohio,2021-02-21,649412,5.56,2140688,18
Ohio,2021-02-22,685269,5.86,2196607,18
Ohio,2021-02-23,705186,6.03,2228732,19
Ohio,2021-02-24,738512,6.32,2288128,19
Ohio,2021-02-25,775137,6.63,2351582,20
Ohio,2021-02-26,804998,6.89,2413164,20
Ohio,2021-02-27,848008,7.25,2501854,21
Ohio,2021-02-28,896436,7.67,2599806,22
Ohio,2021-03-01,920316,7.87,2660844,22
Ohio,2021-03-02,948185,8.11,2723208,23
Ohio,2021-03-03,975219,8.34,2790056,23
Ohio,2021-03-04,999780,8.55,2850454,24
Ohio,2021-03-05,1021509,8.74,2918114,24
Ohio,2021-03-06,1059485,9.06,3027215,25
Ohio,2021-03-07,1103680,9.44,3131288,26
Ohio,2021-03-08,1151455,9.85,3203772,27
Ohio,2021-03-09,1178428,10.08,3255735,27
Ohio,2021-03-10,1209855,10.35,3316480,28
Ohio,2021-03-11,1242387,10.63,3391091,29
Ohio,2021-03-12,1287051,11.01,3494036,29
Ohio,2021-03-13,1342826,11.49,3624261,31
Ohio,2021-03-14,1387721,11.87,3732147,31
Ohio,2021-03-15,1426711,12.21,3819317,32
Ohio,2021-03-16,1446823,12.38,3862956,33
Ohio,2021-03-17,1474716,12.62,3928456,33
Ohio,2021-03-18,1503314,12.86,4018634,34
Ohio,2021-03-19,1538853,13.16,4124492,35
Ohio,2021-03-20,1576541,13.49,4240062,36
Ohio,2021-03-21,1620154,13.86,4364513,37
Ohio,2021-03-22,1650203,14.12,4447020,38
Ohio,2021-03-23,1667152,14.26,4499814,38
Ohio,2021-03-24,1689653,14.45,4582163,39
Ohio,2021-03-25,1722559,14.74,4679419,40
Ohio,2021-03-26,1771700,15.16,4805634,41
Ohio,2021-03-27,1824671,15.61,4946129,42
Ohio,2021-03-28,1885553,16.13,5074719,43
Ohio,2021-03-29,1919893,16.42,5168120,44
Ohio,2021-03-30,1939120,16.59,5219217,44
Ohio,2021-03-31,1970300,16.86,5295592,45
Ohio,2021-04-01,2011920,17.21,5400664,46
Ohio,2021-04-02,2066170,17.68,5531731,47
Ohio,2021-04-03,2135726,18.27,5689737,48
Ohio,2021-04-04,2195726,18.78,5820854,49
Ohio,2021-04-05,2231979,19.09,5901310,50
Ohio,2021-04-06,2248836,19.24,5943655,50
Ohio,2021-04-07,2284426,19.54,6028725,51
Ohio,2021-04-08,2355045,20.15,6157849,52
Ohio,2021-04-09,2436093,20.84,6308301,53
Ohio,2021-04-10,2524316,21.6,6459111,55
